title,winery,millesime,designation,variety,country,province,region_1,region_2,price,points,description,taster_name,taster_twitter_handle,clean
Domaine Champy 2016 En Caradeux Premier Cru  (Pernand-Vergelesses),Domaine Champy,2016.0,En Caradeux Premier Cru,Chardonnay,France,Burgundy,Pernand-Vergelesses,,,92,"Quite closed at this stage, this is a full wine with tight acidity and a crisp minerally texture. White flower and spice notes set off the lively character of this lemon- and pineapple-flavored selection. This is worth keeping for 4–5 years.",Roger Voss,@vossroger,quite closed stage full wine tight acidity crisp minerally texture white flower spice note set lively character lemon pineappleflavore selection worth keep 4–5 year
Domaine Jessiaume 2016 Cent Vignes Premier Cru  (Beaune),Domaine Jessiaume,2016.0,Cent Vignes Premier Cru,Pinot Noir,France,Burgundy,Beaune,,54.0,92,"Rich and smooth, this wine's structured tannins are fully integrated into its juicy fruit. It's a ripe bottling, and it shows a hint of wood aging in the form of a smoky character. The acidity is intense, which perks up the berry fruit. This promises to age.",Roger Voss,@vossroger,rich smooth wine structure tannin fully integrate juicy fruit ripe bottle show hint wood age form smoky character acidity intense perk berry fruit promise age
Simon Bize 2016 Aux Grands Liards  (Savigny-lès-Beaune),Simon Bize,2016.0,Aux Grands Liards,Pinot Noir,France,Burgundy,Savigny-lès-Beaune,,49.0,92,"The master of Savigny-lès-Beaune, Bize has produced a powerful, expressive wine from this small single vineyard. It has serious structure, although the sumptuous black-fruit flavors are already showing. Concentrated, rich and fruity, this will age for at least five years.",Roger Voss,@vossroger,master savignylèsbeaune bize produce powerful expressive wine small single vineyard serious structure although sumptuous blackfruit flavor already show concentrated rich fruity age least five year
Jean-Marc Brocard 2021 Vau de Vey Premier Cru  (Chablis),Jean-Marc Brocard,2021.0,Vau de Vey Premier Cru,Chardonnay,France,Burgundy,Chablis,,30.0,92,"This premier cru is on the cooler left bank of the Serein river, making this vintage a crisply mineral wine that's tight with zesty lemon and fine crisp acidity. The hints of yellow fruits are still to develop. The wine is structured and needs to age, so drink from 2022.",Roger Voss,@vossroger,premier cru cooler leave bank serein river make vintage crisply mineral wine that s tight zesty lemon fine crisp acidity hint yellow fruit still develop wine structure need age drink 2022
Olivier Leflaive 2020 Enseignères  (Puligny-Montrachet),Olivier Leflaive,2020.0,Enseignères,Chardonnay,France,Burgundy,Puligny-Montrachet,,49.0,92,"The vineyard lies just below the great white Grand Cru vines. It has something of the same power although in a more immediately approachable style. The fruit is juicy, crisp, open with generous white stone fruits and a lively line of citrus acidity. Drink this beautifully balanced wine from 2023.",Roger Voss,@vossroger,vineyard lie great white grand cru vine something power although immediately approachable style fruit juicy crisp open generous white stone fruit lively line citrus acidity drink beautifully balance wine 2023
Pascal Bouchard 2020 Les Vieilles Vignes Montmains Premier Cru  (Chablis),Pascal Bouchard,2020.0,Les Vieilles Vignes Montmains Premier Cru,Chardonnay,France,Burgundy,Chablis,,34.0,92,"The wine is ripe and firm with great concentration. It comes from old vines in this southeast-facing vineyard. Rich and full of white stone fruits that are cut with citrus, it is a wine to age. The aftertaste has spice and strong minerality. Drink this wine from 2023.",Roger Voss,@vossroger,wine ripe firm great concentration come old vine southeastface vineyard rich full white stone fruit cut citrus wine age aftertaste spice strong minerality drink wine 2023
Capitain-Gagnerot 2019 Les Moutottes Premier Cru  (Aloxe-Corton),Capitain-Gagnerot,2019.0,Les Moutottes Premier Cru,Pinot Noir,France,Burgundy,Aloxe-Corton,,40.0,92,"This comes from one of the Premier Crus that line the lower slopes of the hill of Corton. It has weight, richness and a densely tannic character that promises aging. Its packed red fruits are cut with juicy acidity as well as a firmer structure and dark-berry flavors. This finely perfumed wine needs to age, so drink from 2022.",Roger Voss,@vossroger,come one premier crus line low slope hill corton weight richness densely tannic character promise age pack red fruit cut juicy acidity well firm structure darkberry flavor finely perfume wine need age drink 2022
Philippe Colin 2020 Les Chênes  (Chassagne-Montrachet),Philippe Colin,2020.0,Les Chênes,Pinot Noir,France,Burgundy,Chassagne-Montrachet,,40.0,90,"Red Chassagne-Montrachet used to be found more than white in the past. This wine has a ripe, earthy character that brings out structure and tannin as well as strawberry fruits. It has a juicy as well as smoky character with spice and solid tannins in the background. Drink from 2023.",Roger Voss,@vossroger,red chassagnemontrachet use find white past wine ripe earthy character bring structure tannin well strawberry fruit juicy well smoky character spice solid tannin background drink 2023
Pierre Cornu Camus 2020 Les Charmières Premier Cru  (Savigny-lès-Beaune),Pierre Cornu Camus,2020.0,Les Charmières Premier Cru,Pinot Noir,France,Burgundy,Savigny-lès-Beaune,,32.0,90,"Packed with strawberry flavors, this ripe wine has plenty of the acidity typical of the vintage along with good fruitiness and structure. The wine is already developing well so drink from 2022.",Roger Voss,@vossroger,pack strawberry flavor ripe wine plenty acidity typical vintage along good fruitiness structure wine already develop well drink 2022
Sylvaine et Alain Normand 2020  Pouilly-Fuissé,Sylvaine et Alain Normand,2020.0,,Chardonnay,France,Burgundy,Pouilly-Fuissé,,28.0,90,"This wine is well balanced, ripe with apricot and white-peach flavors that contrast with the kiwi and grapefruit freshness. A more mineral edge gives texture. This delicious wine will be even better to drink from 2021.",Roger Voss,@vossroger,wine well balanced ripe apricot whitepeach flavors contrast kiwi grapefruit freshness mineral edge give texture delicious wine even well drink 2021
Cave de Lugny 2020 Les Charmes  (Mâcon-Lugny),Cave de Lugny,2020.0,Les Charmes,Chardonnay,France,Burgundy,Mâcon-Lugny,,14.0,85,"With attractive yellow fruits and a soft texture, this wine is immediately drinkable. It has a touch of toastiness (although there is no wood aging) and almond flavors that balance fresh acidity and succulent fruitiness. Drink now.",Roger Voss,@vossroger,attractive yellow fruit soft texture wine immediately drinkable touch toastiness although wood age almond flavor balance fresh acidity succulent fruitiness drink
Château de Lavernette 2020  Bourgogne,Château de Lavernette,2020.0,,Chardonnay,France,Burgundy,Bourgogne,,18.0,85,"With vineyards in the south of the Mâcon region, this estate has produced a simple, fruity and ripe Bourgogne that shows apricot and peach flavors. It is light, direct and immediately easy to drink. Drink now.",Roger Voss,@vossroger,vineyard south mâcon region estate produce simple fruity ripe bourgogne show apricot peach flavor light direct immediately easy drink drink
Labouré-Roi 2020 Vieilli en Fût de Chêne  (Bourgogne),Labouré-Roi,2020.0,Vieilli en Fût de Chêne,Pinot Noir,France,Burgundy,Bourgogne,,14.0,85,Cherry fruits dominate this fresh wine. It has an attractive perfumed character with spice and acidity adding to the light texture and fruitiness. The wine is ready to drink.,Roger Voss,@vossroger,cherry fruit dominate fresh wine attractive perfume character spice acidity add light texture fruitiness wine ready drink
Domaine Vincent Girardin 2017 Les Murgers des Dents de Chien Premier Cru  (Saint-Aubin),Domaine Vincent Girardin,2017.0,Les Murgers des Dents de Chien Premier Cru,Chardonnay,France,Burgundy,Saint-Aubin,,43.0,90,"A warm wine that shows rich flavors, ripe acidity and plenty of yellow fruits. It is rounded, smooth and likely to develop quickly. The acidity at the end is the crisp contrast to this full, forward wine. Drink from 2019.",Roger Voss,@vossroger,warm wine show rich flavor ripe acidity plenty yellow fruit round smooth likely develop quickly acidity end crisp contrast full forward wine drink 2019
Vincent 2017 JJ Bourgogne Blanc  (Bourgogne),Vincent,2017.0,JJ Bourgogne Blanc,Chardonnay,France,Burgundy,Bourgogne,,,85,"Simple, bright white and citrus fruits give this wine a great lift from the start. There is a smooth, vanilla texture as well as a touch of minerality giving texture. The wine finishes with bright acidity.",Roger Voss,@vossroger,simple bright white citrus fruit give wine great lift start smooth vanilla texture well touch minerality give texture wine finish bright acidity
Domaine de Suremain 2021 En Sazenay Premier Cru  (Mercurey),Domaine de Suremain,2021.0,En Sazenay Premier Cru,Pinot Noir,France,Burgundy,Mercurey,,36.0,93,"This is a perfumed wine, opulent and with a fine smoky structure. With great ripe berry and red-currant fruit, the wine has a juicy character, bright and crisp with acidity while also solidly textured. Drink this wine from 2023.",Roger Voss,@vossroger,perfume wine opulent fine smoky structure great ripe berry redcurrant fruit wine juicy character bright crisp acidity also solidly textured drink wine 2023
Domaine de Suremain 2021 La Bondue Premier Cru  (Mercurey),Domaine de Suremain,2021.0,La Bondue Premier Cru,Pinot Noir,France,Burgundy,Mercurey,,36.0,93,A seven-acre vineyard on the eastern side of Mercurey gives a wine that is broad and ripe. Both its structure and its juicy red fruits are generous and with a firm core of tannins. The wine is likely to age well. Drink from 2022.,Roger Voss,@vossroger,sevenacre vineyard eastern side mercurey give wine broad ripe structure juicy red fruit generous firm core tannin wine likely age well drink 2022
Domaines Devillard 2021 Château de Chamirey Clos l'Evêque Premier Cru  (Mercurey),Domaines Devillard,2021.0,Château de Chamirey Clos l'Evêque Premier Cru,Pinot Noir,France,Burgundy,Mercurey,,38.0,93,"This is a firm wine that is structured with dense tannins. At the same time, its ripe black fruits and acidity promise a generous rich future. From a walled vineyard, once belonging to the local bishop, the wine is set for some long-term aging. Drink from 2023.",Roger Voss,@vossroger,firm wine structure dense tannin time ripe black fruit acidity promise generous rich future walled vineyard belong local bishop wine set longterm age drink 2023
Albert Bichot 2021 Domaine Long-Depaquit Les Vaillons Premier Cru  (Chablis),Albert Bichot,2021.0,Domaine Long-Depaquit Les Vaillons Premier Cru,Chardonnay,France,Burgundy,Chablis,,36.0,93,"This young, textured wine shows a mix of strong minerality and ripe white fruits. The Albert Bichot Chablis domaine has a fine parcel from this premier cru. Refreshing citrus and tight acidity contrast with the warmer vanilla and yellow fruits. Drink from 2021.",Roger Voss,@vossroger,young textured wine show mix strong minerality ripe white fruits albert bichot chablis domaine fine parcel premier cru refreshing citrus tight acidity contrast warm vanilla yellow fruit drink 2021
Arnaud Baillot 2021 Les Platières Premier Cru  (Pommard),Arnaud Baillot,2021.0,Les Platières Premier Cru,Pinot Noir,France,Burgundy,Pommard,,53.0,93,"This wood-aged and structured wine is concentrated and dense. It comes from the Premier Cru vineyard just to the west of the village. With generous tannins and juicy ripe red fruits, the wine is broad and going to be rich. Drink from 2023.",Roger Voss,@vossroger,woodage structured wine concentrate dense come premier cru vineyard west village generous tannin juicy ripe red fruit wine broad go rich drink 2023
Château de Santenay 2021 Montée Rouge Premier Cru  (Beaune),Château de Santenay,2021.0,Montée Rouge Premier Cru,Pinot Noir,France,Burgundy,Beaune,,42.0,93,"This is a structured rich wine. It has great ripe fruit, generous with red berry and acidity in fine balance. It has a solid backbone of tannins although these are already well integrated into the opulent wine. Drink from 2021.",Roger Voss,@vossroger,structure rich wine great ripe fruit generous red berry acidity fine balance solid backbone tannin although already well integrate opulent wine drink 2021
Domaine de Suremain 2021 Clos l'Evêque Premier Cru  (Mercurey),Domaine de Suremain,2021.0,Clos l'Evêque Premier Cru,Pinot Noir,France,Burgundy,Mercurey,,36.0,93,"From perhaps the best known of Mercurey's premier crus, this is a firm solid wine, dense with tannins and concentrated berry fruits. It has a ripe character that is still embedded in the tannins. That means aging and this wine should not be drunk before 2023.",Roger Voss,@vossroger,perhaps well know mercurey premier crus firm solid wine dense tannin concentrate berry fruit ripe character still embed tannin mean age wine drunk 2023
Domaines Devillard 2021 Château de Chamirey Clos des Ruelles Premier Cru  (Mercurey),Domaines Devillard,2021.0,Château de Chamirey Clos des Ruelles Premier Cru,Pinot Noir,France,Burgundy,Mercurey,,38.0,93,"This small Premier Cru vineyard is wholly owned by the Devillard family. It is a rich wine, boasting layers of beautiful jammy red fruits and just the lightest touch of wood. Tannins are there, forming a core that will stand the wine in good stead as it ages. Drink from 2023.",Roger Voss,@vossroger,small premier cru vineyard wholly own devillard family rich wine boast layers beautiful jammy red fruit light touch wood tannin form core stand wine good stead age drink 2023
Meurgey-Croses 2021 Clos de la Chapelle Premier Cru  (Volnay),Meurgey-Croses,2021.0,Clos de la Chapelle Premier Cru,Pinot Noir,France,Burgundy,Volnay,,56.0,93,"The wine is tight with a strong mineral element over the acidity. It shows a sense of chalky terroir, full of red-currant fruits and a nervy aftertaste. It will take some time to fully develop, so wait until 2023.",Roger Voss,@vossroger,wine tight strong mineral element acidity show sense chalky terroir full redcurrant fruit nervy aftertaste take time fully develop wait 2023
Meurgey-Croses 2021 Domaine Clos de la Chapelle Les Chanlins-Bas Premier Cru  (Pommard),Meurgey-Croses,2021.0,Domaine Clos de la Chapelle Les Chanlins-Bas Premier Cru,Pinot Noir,France,Burgundy,Pommard,,51.0,93,"This is a ripe rounded wine, backed by the firm tannins that mark Pommard. It is bold, ripe with plenty of concentrated red fruits and finishing acidity. The wine has a crisp edge that lifts the tannins. Drink from 2023.",Roger Voss,@vossroger,ripe rounded wine back firm tannin mark pommard bold ripe plenty concentrate red fruit finish acidity wine crisp edge lift tannin drink 2023
Jean-Luc and Paul Aegerter 2021  Corton-Charlemagne,Jean-Luc and Paul Aegerter,2021.0,,Chardonnay,France,Burgundy,Corton-Charlemagne,,,93,"This wine is rich and spicy. At this stage, with its muted fruit, it is all potential, but one can sense the ripeness and generous texture that will make it excellent once it matures. Give this powerful wine until 2023.",Roger Voss,@vossroger,wine rich spicy stage mute fruit potential one sense ripeness generous texture make excellent mature give powerful wine 2023
Jean-Luc and Paul Aegerter 2021 Les Grèves Premier Cru  (Beaune),Jean-Luc and Paul Aegerter,2021.0,Les Grèves Premier Cru,Pinot Noir,France,Burgundy,Beaune,,40.0,93,"From one of the top Beaune premier crus, this wine is structured and dense with tannins and with wood aging. At the same time, it has the rich fruitiness of the year, broad red berries and plums. They provide the delicious potential of this fine wine. Drink from 2022.",Roger Voss,@vossroger,one top beaune premier crus wine structure dense tannin wood age time rich fruitiness year broad red berry plum provide delicious potential fine wine drink 2022
Louis Latour 2021 Château de Blagny Premier Cru  (Meursault),Louis Latour,2021.0,Château de Blagny Premier Cru,Chardonnay,France,Burgundy,Meursault,,46.0,93,"This structured wine is full of fruit and has a tight texture. It shows a creamy side from new wood, although this is well integrated into the fruity acidity and the mineral edge. The wine is likely to age well, ready to drink from 2024.",Roger Voss,@vossroger,structure wine full fruit tight texture shows creamy side new wood although well integrated fruity acidity mineral edge wine likely age well ready drink 2024
Vignerons de Buxy 2019 Buissonnier  (Côte Chalonnaise),Vignerons de Buxy,2019.0,Buissonnier,Pinot Noir,France,Burgundy,Côte Chalonnaise,,19.0,86,"This light and fruity wine has acidity sustaining the red-cherry flavors. It has a dry core along with really juicy flavors and soft tannins. Drink now, although the wine will be even fruitier from 2020.",Roger Voss,@vossroger,light fruity wine acidity sustain redcherry flavor dry core along really juicy flavor soft tannin drink although wine even fruity 2020
Manuel Seguin 2016  Bourgogne,Manuel Seguin,2016.0,,Chardonnay,France,Burgundy,Bourgogne,,14.0,81,"This is bitter, with hints of sulfur, yeast and almond. It's soft in texture and lacking fruit.",Roger Voss,@vossroger,bitter hint sulfur yeast almond soft texture lack fruit
Domaine Luquet 2016  Bourgogne,Domaine Luquet,2016.0,,Chardonnay,France,Burgundy,Bourgogne,,,81,"This is a yeasty wine, with the fruit less evident. It has acidity and a touch of apple, although a bitter edge cuts into the rounded texture.",Roger Voss,@vossroger,yeasty wine fruit less evident acidity touch apple although bitter edge cut round texture
Louis Latour 2021  Montrachet,Louis Latour,2021.0,,Chardonnay,France,Burgundy,Montrachet,,232.0,97,"This opulent, powerful wine has weight, richness and a beautiful creamy texture. It's built to age, from its wood aging to its minerality. Concentrated, it offers yellow fruits shot through with acidity. From the grandest Chardonnay vineyard in Burgundy, it will age well and be ready to drink from 2026.",Roger Voss,@vossroger,opulent powerful wine weight richness beautiful creamy texture build age wood aging minerality concentrated offer yellow fruit shoot acidity grandest chardonnay vineyard burgundy age well ready drink 2026
Louis Latour 2021  Bâtard-Montrachet,Louis Latour,2021.0,,Chardonnay,France,Burgundy,Bâtard-Montrachet,,152.0,96,"Wood, ripe fruit and a tight texture give this wine a very complete feeling. It is structured, mineral-driven and packed with fresh apples and yellow fruit. The impressive structure and balance suggest the wine will age well; drink from 2024.",Roger Voss,@vossroger,wood ripe fruit tight texture give wine complete feeling structured mineraldriven pack fresh apple yellow fruit impressive structure balance suggest wine age well drink 2024
Louis Latour 2021 Les Demoiselles  (Chevalier-Montrachet),Louis Latour,2021.0,Les Demoiselles,Chardonnay,France,Burgundy,Chevalier-Montrachet,,168.0,96,"A ripe, dense wine, this has powerful fruit and a serious long-term future. It is rich with yellow fruits with a generous, creamy texture, and tight with minerality. This gorgeous wine will certainly age well. Drink from 2024.",Roger Voss,@vossroger,ripe dense wine powerful fruit serious longterm future rich yellow fruit generous creamy texture tight minerality gorgeous wine certainly age well drink 2024
Louis Latour 2021  Echézeaux,Louis Latour,2021.0,,Pinot Noir,France,Burgundy,Echézeaux,,138.0,95,"From the largest Grand Cru in Vosne-Romanée, this wine has plenty of the structure as well as the fruit that shines in this vintage. It is rich and smoky with black fruits and red-berry flavors. The wine is still young, drink from 2026.",Roger Voss,@vossroger,large grand cru vosneromanée wine plenty structure well fruit shine vintage rich smoky black fruit redberry flavor wine still young drink 2026
Domaine Arnoux Père et Fils 2021 Le Rognet  (Corton),Domaine Arnoux Père et Fils,2021.0,Le Rognet,Pinot Noir,France,Burgundy,Corton,,65.0,95,"This is the Arnoux family's top wine coming from vines on the revered hill of Corton. It is a powerful wine, properly rich and structured from the vintage. Wood and spice come through although they will soon integrate with the dense black-plum fruits and mineral texture. Drink the wine from 2025.",Roger Voss,@vossroger,arnoux family top wine come vine revere hill corton powerful wine properly rich structured vintage wood spice come although soon integrate dense blackplum fruit mineral texture drink wine 2025
Albert Bichot 2021 Domaine Long-Depaquit Moutonne  (Chablis),Albert Bichot,2021.0,Domaine Long-Depaquit Moutonne,Chardonnay,France,Burgundy,Chablis,,74.0,95,"Regarded almost as a Grand Cru in its own right, the Moutonne vineyard, wholly owned by Albert Bichot, is in a corner of the Vaudésir Grand Cru vineyard. In this sumptuous year, the wine is more generous, ripe yellow fruits than mineral texture. The acidity and the tangy aftertaste are a reminder that this is from cool-climate Chablis. Drink from 2023.",Roger Voss,@vossroger,regard almost grand cru right moutonne vineyard wholly own albert bichot corner vaudésir grand cru vineyard sumptuous year wine generous ripe yellow fruit mineral texture acidity tangy aftertaste reminder coolclimate chabli drink 2023
Pierre André 2015  Pouilly-Fuissé,Pierre André,2015.0,,Chardonnay,France,Burgundy,Pouilly-Fuissé,,29.0,83,"While it has some attractive apple fruits, the wine misses out on the real minerality and texture of Pouilly Fuissé. It's a wine hidden behind net drapes, indistinct.",Roger Voss,@vossroger,attractive apple fruit wine miss real minerality texture pouilly fuissé wine hide behind net drape indistinct
Louis Bouillot NV Perle d'Ivoire Blanc de Blancs Brut  (Crémant de Bourgogne),Louis Bouillot,,Perle d'Ivoire Blanc de Blancs Brut,Chardonnay,France,Burgundy,Crémant de Bourgogne,,36.0,83,"Rather dull, soapy wine, its fruit missing the right crispness. There are flavors of pear, yellow fruits, just not enough acidity.",Roger Voss,@vossroger,rather dull soapy wine fruit miss right crispness flavor pear yellow fruit enough acidity
Domaine du Comte Liger-Belair 2017  La Romanée,Domaine du Comte Liger-Belair,2017.0,,Pinot Noir,France,Burgundy,La Romanée,,,95,"A monopoly of the domaine, La Romanée lies just up the slope from Romanée-Conti. It's already a beautiful wine, with its velvet tannins well integrated with the ripe berry fruits. Its core is dry and structured, with the fruits cushioning around it.",Roger Voss,@vossroger,monopoly domaine la romanée lie slope romanéeconti already beautiful wine velvet tannin well integrate ripe berry fruit core dry structured fruit cushion around
Domaine Leflaive 2016 Les Combettes Premier Cru  (Puligny-Montrachet),Domaine Leflaive,2016.0,Les Combettes Premier Cru,Chardonnay,France,Burgundy,Puligny-Montrachet,,174.0,95,"With its structured, mineral character, this is a serious, ageworthy wine. It has a sense of coiled power and steel and a dense, complex texture that brings out both its ripe, pure fruit character and its intensity. Age this wine for at least 5–8 years.",Roger Voss,@vossroger,structured mineral character serious ageworthy wine sense coil power steel dense complex texture bring ripe pure fruit character intensity age wine least 5–8 year
Domaine Leflaive 2016 Les Pucelles Premier Cru  (Puligny-Montrachet),Domaine Leflaive,2016.0,Les Pucelles Premier Cru,Chardonnay,France,Burgundy,Puligny-Montrachet,,215.0,95,"A rich wine, full and fruity up front, then opening up into a much more mineral, textured character. It is a great explosion of citrus, pear and green apple, the wood aging showing with subtlety. It's a wine for aging, complex and tight at the end.",Roger Voss,@vossroger,rich wine full fruity front open much mineral texture character great explosion citrus pear green apple wood aging show subtlety wine age complex tight end
François Bertheau 2017  Bonnes-Mares,François Bertheau,2017.0,,Pinot Noir,France,Burgundy,Bonnes-Mares,,,95,"From this powerful and structured vineyard comes a powerful and structured wine. It's very firm, dry and solidly concentrated at the heart. There is also a surge of rich, open fruitiness that complements the fine acidity. It's complex, perfumed and expressive. Age for seven years.",Roger Voss,@vossroger,powerful structured vineyard come powerful structure wine firm dry solidly concentrated heart also surge rich open fruitiness complement fine acidity complex perfume expressive age seven year
La Chablisienne 2016 Château Grenouilles Grand Cru  (Chablis),La Chablisienne,2016.0,Château Grenouilles Grand Cru,Chardonnay,France,Burgundy,Chablis,,82.0,95,"Château Grenouilles is a parcel within the Grenouilles Grand Cru, a monopoly of the La Chablisienne cooperative. The wine is always impressive. It has weight, richness, concentration and considerable potential. Yellow fruits, wood-aging, spice and a firm structure indicate keeping this wine for six years.",Roger Voss,@vossroger,château grenouille parcel within grenouille grand cru monopoly la chablisienne cooperative wine always impressive weight richness concentration considerable potential yellow fruit woodage spice firm structure indicate keep wine six year
Domaine Leflaive 2016 Clavoillon Premier Cru  (Puligny-Montrachet),Domaine Leflaive,2016.0,Clavoillon Premier Cru,Chardonnay,France,Burgundy,Puligny-Montrachet,,124.0,95,"A taut, nervy, mineral-driven wine, this has intense citrus and grapefruit flavors, lemon grass spice and just the merest hint of wood. It's the structure that gives this impressive wine such power, and a steely edge that will need at least 6–10 years.",Roger Voss,@vossroger,taut nervy mineraldriven wine intense citrus grapefruit flavor lemon grass spice mere hint wood structure give impressive wine power steely edge need least 6–10 year
Domaine du Comte Liger-Belair 2017  Echézeaux,Domaine du Comte Liger-Belair,2017.0,,Pinot Noir,France,Burgundy,Echézeaux,,,94,"A big and powerful wine considering the lighter style found in many 2015s. It's concentrated and dark, with black plums enveloping full and ripe fruit. Weight, richness and perfume combine to ensure long-term aging over six years and more.",Roger Voss,@vossroger,big powerful wine consider light style find many 2015s concentrate dark black plum envelop full ripe fruit weight richness perfume combine ensure longterm age six year
Chanson Père et Fils 2019 Les Chenevottes Premier Cru  (Chassagne-Montrachet),Chanson Père et Fils,2019.0,Les Chenevottes Premier Cru,Chardonnay,France,Burgundy,Chassagne-Montrachet,,76.0,92,"This powerful wine has considerable structure and considerable acidity that will shine as the wine develops. The fruit is delicious, showing great potential. Drink from 2024.",Roger Voss,@vossroger,powerful wine considerable structure considerable acidity shine wine develop fruit delicious show great potential drink 2024
Domaine Faiveley 2020 Aux Chaignots Premier Cru  (Nuits-St.-Georges),Domaine Faiveley,2020.0,Aux Chaignots Premier Cru,Pinot Noir,France,Burgundy,Nuits-St.-Georges,,67.0,92,"This wine is smoky with hints of wood. The red-plum fruits are a little suppressed at the moment although the acidity and freshness hint at a good future. It has a cool character with plenty of acidity under the tannins. It will develop, but slowly. Drink from 2024.",Roger Voss,@vossroger,wine smoky hint wood redplum fruit little suppress moment although acidity freshness hint good future cool character plenty acidity tannin develop slowly drink 2024
Louis Max 2016  Mâcon-Villages,Louis Max,2016.0,,Chardonnay,France,Burgundy,Mâcon-Villages,,20.0,86,"This is gentle and rounded, with creamed pear and citrus flavors. With hints of caramel and vanilla, it is soft, clean and very ready to drink.",Roger Voss,@vossroger,gentle rounded creamed pear citrus flavor hint caramel vanilla soft clean ready drink
Roux Père et Fils 2016  Bourgogne,Roux Père et Fils,2016.0,,Pinot Noir,France,Burgundy,Bourgogne,,,86,"Light in color, this has a warm jammy feel that's leavened by intense acidity. Just touched with tannins, it is attractive and ready to drink.",Roger Voss,@vossroger,light color warm jammy feel that s leaven intense acidity touch tannin attractive ready drink
Au Pied du Mont Chauve 2018 Le Charmois Premier Cru  (Saint-Aubin),Au Pied du Mont Chauve,2018.0,Le Charmois Premier Cru,Pinot Noir,France,Burgundy,Saint-Aubin,,34.0,88,"This soft, fruity wine is pretty much ready to drink. With its red-berry fruits and fresh acidity it has a crisp side, although its round, ripe texture is so attractive. Drink from the end of 2020.",Roger Voss,@vossroger,soft fruity wine pretty much ready drink redberry fruit fresh acidity crisp side although round ripe texture attractive drink end 2020
Albert Morot 2020 Les Teurons Premier Cru  (Beaune),Albert Morot,2020.0,Les Teurons Premier Cru,Pinot Noir,France,Burgundy,Beaune,,47.0,91,"This wine is structured, dark and dense, with great swathes of smoky tannins plus plenty of red-fruit flavors. With its concentration, structure and richness, the wine will develop well and powerfully. Drink from 2021.",Roger Voss,@vossroger,wine structure dark dense great swathe smoky tannin plus plenty redfruit flavor concentration structure richness wine develop well powerfully drink 2021
Bret Brothers 2020 Climat Les Clos Reyssié  (Pouilly-Fuissé),Bret Brothers,2020.0,Climat Les Clos Reyssié,Chardonnay,France,Burgundy,Pouilly-Fuissé,,40.0,91,"This ripe wine comes from vines from two parcels: one normally in the wine, with vines more than more than 60-years-old, the other a hilltop vineyard added in 2018. It is full of rich white fruits that skirt on the zesty side of citrus, giving a crisp edge to this otherwise full wine. It is balanced, juicy and ready to drink.",Roger Voss,@vossroger,ripe wine come vine two parcel one normally wine vine 60yearsold hilltop vineyard add 2018 full rich white fruit skirt zesty side citrus give crisp edge otherwise full wine balanced juicy ready drink
Domaine Fourrey 2020 Mont de Milieu Premier Cru  (Chablis),Domaine Fourrey,2020.0,Mont de Milieu Premier Cru,Chardonnay,France,Burgundy,Chablis,,31.0,91,"This is a ripe, rounded and aromatic wine, with just the right stretch of minerality and juicy citrus flavor. Crisp, tangy and refreshing in its fruitiness, the wine is rich and full, finishing with a final burst acidity.",Roger Voss,@vossroger,ripe rounded aromatic wine right stretch minerality juicy citrus flavor crisp tangy refreshing fruitiness wine rich full finish final burst acidity
Henri de Villamont 2020 Les Renardes  (Corton),Henri de Villamont,2020.0,Les Renardes,Pinot Noir,France,Burgundy,Corton,,,91,"This big, ripe wine features red fruits, acidity and a touch of young tannins. It is structured, with chocolate and some licorice flavors that are balanced with the strawberry and ripe tannins. Drink from 2024.",Roger Voss,@vossroger,big ripe wine feature red fruit acidity touch young tannin structure chocolate licorice flavor balance strawberry ripe tannin drink 2024
Domaine Ellevin 2015  Chablis,Domaine Ellevin,2015.0,,Chardonnay,France,Burgundy,Chablis,,33.0,87,"Warm and fruity, this has an open apricot flavor that's balanced by spice and vanilla from the wood aging. Citrus flavors give a fresh, more medicinal finish.",Roger Voss,@vossroger,warm fruity open apricot flavor that s balanced spice vanilla wood age citrus flavor give fresh medicinal finish
Domaine de la Garenne 2015  Mâcon-Azé,Domaine de la Garenne,2015.0,,Chardonnay,France,Burgundy,Mâcon-Azé,,28.0,87,"While ripe, this also has a firm structure, with a mix of rich yellow-fruit flavors and austere minerality. With the acidity just beginning to soften, it will turn into a full and more rounded wine.",Roger Voss,@vossroger,ripe also firm structure mix rich yellowfruit flavor austere minerality acidity beginning soften turn full rounded wine
Domaines Devillard 2016 Château de Chamirey  (Mercurey),Domaines Devillard,2016.0,Château de Chamirey,Pinot Noir,France,Burgundy,Mercurey,,34.0,87,"Fresh, soft and fruity, this is brightened by a jammy red-fruit flavor and light acidity. It has a juicy character, with underlying attractive, gentle tannins.",Roger Voss,@vossroger,fresh soft fruity brighten jammy redfruit flavor light acidity juicy character underlie attractive gentle tannin
Domaines Devillard 2016 Domaine des Perdrix  (Bourgogne),Domaines Devillard,2016.0,Domaine des Perdrix,Pinot Noir,France,Burgundy,Bourgogne,,35.0,87,"Very pure, this has a clean strawberry flavor, with exhilarating acidity. The wine has some structure and firm tannins, although its fruitiness is the dominant factor.",Roger Voss,@vossroger,pure clean strawberry flavor exhilarate acidity wine structure firm tannin although fruitiness dominant factor
